,LATITUDE,LONGITUDE,ADDRESS,TO_WORK,TO_HOME
258,38.82799980623559,-76.99771269812987,"4217 7TH STREET SE Washington, DC",50.1,56.15
259,38.921287751799625,-76.96662407118572,"2400 30TH STREET NE Washington, DC",52.88333333333333,68.35
260,38.952103768320356,-77.05254665667694,"4630 BROAD BRANCH ROAD NW Washington, DC",41.63333333333333,50.4
261,38.903895160548934,-76.92420404258883,"960 DIVISION AVENUE NE Washington, DC",58.333333333333336,69.13333333333334
262,38.91573512605692,-77.02656330166964,"1011 T STREET NW Washington, DC",44.166666666666664,50.11666666666667
263,38.86201577432726,-76.96098343887734,"3204 ALABAMA AVENUE SE Washington, DC",53.81666666666667,60.35
264,38.868338934365354,-76.95616371054267,"3352 PENNSYLVANIA AVENUE SE Washington, DC",53.9,57.483333333333334
265,38.93937214326073,-77.04761511559424,"2121 PARK ROAD NW Washington, DC",39.983333333333334,48.78333333333333
266,38.871426294291766,-77.03748761900067,"1100 A OHIO DRIVE SW Washington, DC",35.25,41.0
267,38.98281785293599,-77.04199071756204,"1737 JUNIPER STREET NW Washington, DC",40.86666666666667,60.31666666666667
268,38.952343298948435,-77.08386416926282,"4816 43RD STREET NW Washington, DC",34.0,50.88333333333333
269,38.843151801488915,-77.0188323447832,"5496 A LANGLEY WAY SW Washington, DC",47.06666666666667,57.71666666666667
270,38.83018427993082,-77.01755754645185,"5795 CHAPPIE JAMES BOULEVARD SW Washington, DC",45.516666666666666,55.93333333333333
271,38.91614256820818,-76.95127105529271,"2431 MARKET STREET NE Washington, DC",65.56666666666666,71.1
272,38.880865571152306,-77.05692940637609,"1 WASHINGTON BOULEVARD SW Washington, DC",28.583333333333332,37.43333333333333
273,38.918008483675784,-76.95103889390766,"2431 MARKET STREET NE Washington, DC",65.56666666666666,71.1
274,38.937816503690705,-77.04814331240485,"2121 PARK ROAD NW Washington, DC",39.983333333333334,48.78333333333333
275,38.88184214938891,-77.02190491991325,"607 7TH STREET SW Washington, DC",36.81666666666667,43.81666666666667
276,38.87141485864992,-77.01587469382295,"31 4TH AVENUE SW Washington, DC",44.96666666666667,54.28333333333333
277,38.934890878996164,-77.0150092273532,"403 ROCK CREEK CHURCH ROAD NW Washington, DC",50.9,55.86666666666667
278,38.896287056795344,-76.96748364849081,"575 OKLAHOMA AVENUE NE Washington, DC",49.833333333333336,63.68333333333333
279,38.942511033995174,-77.03156688006487,"1325 UPSHUR STREET NW Washington, DC",41.65,52.03333333333333
280,38.90584276142798,-77.0506155818137,"1230 23RD STREET NW Washington, DC",34.0,40.483333333333334
281,38.92796367612493,-77.08163962911253,"2908 NEW MEXICO AVENUE NW Washington, DC",37.61666666666667,44.416666666666664
282,38.956484796212436,-77.06896256246115,"5133 NEBRASKA AVENUE NW Washington, DC",37.416666666666664,54.416666666666664
283,38.88947096854986,-76.95190601342595,"3 ANACOSTIA ROAD SE Washington, DC",53.3,60.7
284,38.93110083051458,-76.99865739314669,"487 MICHIGAN AVENUE NE Washington, DC",50.96666666666667,64.13333333333334
285,38.84672974133107,-76.99418182028425,"2730 MARTIN LUTHER KING JR AVENUE SE Washington, DC",46.2,56.86666666666667
286,38.8492799867763,-76.97808648648396,"1848 ALABAMA AVENUE SE Washington, DC",50.016666666666666,61.46666666666667
287,38.92895275222724,-77.0002804447036,"512 REGENT PLACE NE Washington, DC",53.916666666666664,65.4
288,38.854120464590295,-77.01248013658953,"2893 DEFENSE BOULEVARD SW Washington, DC",45.483333333333334,56.333333333333336
289,38.92236736519191,-77.09769705126104,"2248 49TH STREET NW Washington, DC",34.68333333333333,52.46666666666667
290,38.951031897556064,-77.08630331030787,"4400 CHESAPEAKE STREET NW Washington, DC",33.96666666666667,50.5
291,38.95548434501254,-77.07200255398675,"5105 CHEVY CHASE PARKWAY NW Washington, DC",36.333333333333336,53.4
292,38.897662091025275,-76.94617073006066,"4095 MINNESOTA AVENUE NE Washington, DC",52.55,65.45
293,38.92501662602652,-77.01158332265457,"1 MICHIGAN AVENUE NW Washington, DC",51.166666666666664,63.3
294,38.94573190027599,-77.02059592155541,"4517 ILLINOIS AVENUE NW Washington, DC",48.416666666666664,54.9
295,38.927705630930426,-77.02846494709472,"1127 COLUMBIA ROAD NW Washington, DC",44.86666666666667,52.45
296,38.95133162718324,-77.08233259846958,"4207 CHESAPEAKE STREET NW Washington, DC",33.733333333333334,50.78333333333333
297,38.823208074859714,-77.00970774230156,"94 GALVESTON STREET SW Washington, DC",44.86666666666667,56.25
298,38.9052015576851,-77.06981635105684,"3600 M STREET NW Washington, DC",27.266666666666666,35.03333333333333
299,38.832829921538355,-77.0175994183036,"8623 B HARTZ DRIVE SW Washington, DC",43.86666666666667,54.18333333333333
300,38.89334916477804,-77.00505767734118,"201 2ND STREET NE Washington, DC",40.5,47.86666666666667
301,38.873939550117015,-76.93388902048517,"4512 BOWEN ROAD SE Washington, DC",52.43333333333333,62.78333333333333
302,38.887664986464166,-76.95240939282576,"225 37TH STREET SE Washington, DC",53.18333333333333,60.28333333333333
303,38.98530935018005,-77.05224942675868,"7030 OREGON AVENUE NW Washington, DC",37.78333333333333,58.416666666666664
304,38.93475283100957,-77.05281411517393,"3500 WILLIAMSBURG LANE NW Washington, DC",38.666666666666664,46.81666666666667
305,38.93592492349524,-77.08843568531123,"3401 NEBRASKA AVENUE NW Washington, DC",34.06666666666667,52.016666666666666
306,38.94076843633498,-77.03065351478016,"1342 TAYLOR STREET NW Washington, DC",41.96666666666667,51.766666666666666
307,38.94040316860568,-77.04297414962605,"1828 TAYLOR STREET NW Washington, DC",41.65,50.36666666666667
308,38.87107316489021,-76.96526102397755,"2927 PENNSYLVANIA AVENUE SE Washington, DC",46.5,55.81666666666667
309,38.86212967449712,-76.99583162818425,"1101 HOWARD ROAD SE Washington, DC",41.43333333333333,52.083333333333336
310,38.85956863883076,-76.99999529305802,"1228 STEVENS ROAD SE Washington, DC",46.75,54.266666666666666
311,38.88377296915379,-76.96186183101632,"415 32ND STREET SE Washington, DC",51.3,59.266666666666666
312,38.871635298496585,-77.00735915268146,"41 P STREET SE Washington, DC",48.65,56.81666666666667
313,38.89146739944786,-77.02680408438081,"1111 CONSTITUTION AVENUE NW Washington, DC",34.36666666666667,40.71666666666667
314,38.90610958248175,-76.95125768504728,"3517 JAY STREET NE Washington, DC",54.416666666666664,66.68333333333334
315,38.87548930958525,-76.961990050271,"1212 ANACOSTIA ROAD SE Washington, DC",48.43333333333333,56.65
316,38.909823506601754,-77.0139619379327,"209 P STREET NW Washington, DC",43.18333333333333,55.666666666666664
317,38.938598860415404,-77.01248066227024,"261 ROCK CREEK CHURCH ROAD NW Washington, DC",51.416666666666664,56.11666666666667
318,38.915602180326914,-77.02917726599713,"1229 T STREET NW Washington, DC",42.68333333333333,48.95
319,38.923462792603935,-76.98932825544296,"1216 RHODE ISLAND AVENUE NE Washington, DC",52.38333333333333,68.1
320,38.95357515785195,-77.04737220988264,"5000 GLOVER ROAD NW Washington, DC",43.15,52.5
321,38.87515549361982,-77.01861761790589,"423 N STREET SW Washington, DC",38.25,47.5
322,38.914007413790145,-77.08058455945049,"4024 MANSION COURT NW Washington, DC",36.86666666666667,44.85
323,38.84942089086694,-77.01562559333833,"242 MURRAY LANE SW Washington, DC",50.45,59.78333333333333
324,38.938561131809564,-77.0730310158526,"3708 QUEBEC STREET NW Washington, DC",39.11666666666667,54.68333333333333
325,38.84098789385457,-77.04726191975942,"580 MCGUIRE AVENUE SW Washington, DC",42.78333333333333,54.8
326,38.95191841326715,-77.04827953187942,"5000 GLOVER ROAD NW Washington, DC",43.15,52.5
327,38.91237539720847,-77.02395201422807,"901 R STREET NW Washington, DC",42.7,49.45
328,38.81504817464667,-77.01679427695471,"4 A DC VILLAGE LANE SW Washington, DC",44.93333333333333,53.88333333333333
329,38.9281670160817,-77.03907312488737,"1647 HOBART STREET NW Washington, DC",42.21666666666667,46.266666666666666
330,38.89403806846332,-76.94901587766527,"3933 MINNESOTA AVENUE NE Washington, DC",52.55,64.65
331,38.86914864463474,-76.99873304419053,"2200 ANACOSTIA DRIVE SE Washington, DC",43.85,53.25
332,38.87310399021429,-77.00934175702605,"1347 SOUTH CAPITOL STREET SW Washington, DC",41.916666666666664,49.61666666666667
333,38.94201382352198,-77.05954366701063,"2914 UPTON STREET NW Washington, DC",41.11666666666667,48.81666666666667
334,38.932044771773974,-77.05878591979669,"2936 MACOMB STREET NW Washington, DC",38.21666666666667,44.916666666666664
335,38.89249600257358,-76.98971910693314,"217 12TH STREET NE Washington, DC",45.0,53.05
336,38.94755167055385,-77.02369405955064,"4706 8TH STREET NW Washington, DC",46.43333333333333,54.81666666666667
337,38.89074929695616,-76.9495591532905,"3921 AMES STREET NE Washington, DC",52.65,61.96666666666667
338,38.89559087438554,-77.02665109881485,"425 11TH STREET NW Washington, DC",36.78333333333333,43.25
339,38.884203157442904,-77.05300768840942,"5 DANIEL C FRENCH DRIVE SW Washington, DC",29.3,39.55
340,38.88987914810918,-76.93185942012283,"4904 EAST CAPITOL STREET NE Washington, DC",52.0,70.0
341,38.90190455127727,-76.99137486695724,"917 11TH STREET NE Washington, DC",49.95,54.68333333333333
342,38.94156290756194,-77.09023611365336,"4601 MASSACHUSETTS AVENUE NW Washington, DC",32.0,48.483333333333334
343,38.8938612808397,-76.97382032770096,"208 OKLAHOMA AVENUE NE Washington, DC",49.166666666666664,64.25
344,38.933328815357434,-77.06969137806104,"3510 MACOMB STREET NW Washington, DC",37.63333333333333,44.333333333333336
345,38.965783045847864,-77.054948924231,"2612 MORELAND PLACE NW Washington, DC",42.03333333333333,58.93333333333333
346,38.906198621287224,-76.98638694722405,"1234 PENN STREET NE Washington, DC",53.13333333333333,60.55
347,38.89986361234399,-76.95536686180101,"3200 BENNING ROAD NE Washington, DC",50.233333333333334,61.28333333333333
348,38.94879304069151,-77.06657615709285,"4514 CONNECTICUT AVENUE NW Washington, DC",39.78333333333333,54.8
349,38.942525502233295,-76.99758645770785,"4400 6TH PLACE NE Washington, DC",55.13333333333333,69.55
350,38.857829245674715,-76.96853015751341,"2549 ALABAMA AVENUE SE Washington, DC",54.3,60.666666666666664
351,38.945149893014516,-77.06298795177858,"4301 CONNECTICUT AVENUE NW Washington, DC",40.71666666666667,56.7
352,38.87015193360288,-76.98130632970938,"1613 17TH STREET SE Washington, DC",48.416666666666664,58.28333333333333
353,38.94348531610854,-77.02234994004077,"711 VARNUM STREET NW Washington, DC",44.93333333333333,53.7
354,38.891443038111255,-77.00624190355472,"100 MARYLAND AVENUE NE Washington, DC",42.7,47.3
355,38.97866615961182,-77.0328637275738,"7308 ALASKA AVENUE NW Washington, DC",42.88333333333333,58.483333333333334
356,38.806129474751614,-77.03361485508151,"1042 FOLEY AVENUE SW Washington, DC",38.25,47.38333333333333
357,38.92926356463049,-77.05389166617827,"2929 CONNECTICUT AVENUE NW Washington, DC",38.63333333333333,43.43333333333333
358,38.90941533423037,-77.09298843584364,"4598 MACARTHUR BOULEVARD NW Washington, DC",33.016666666666666,43.25
359,38.94882941907251,-77.05824719363521,"4530 29TH STREET NW Washington, DC",41.55,56.88333333333333
360,38.906548367628524,-76.93064057524438,"1213 49TH PLACE NE Washington, DC",58.61666666666667,69.23333333333333
361,38.92920132447325,-77.06914444968689,"3512 WOODLEY ROAD NW Washington, DC",37.7,46.56666666666667
362,38.896647747492516,-76.95335652594848,"3300 BENNING ROAD NE Washington, DC",50.4,61.11666666666667
363,38.861106859600774,-77.02734880153716,"1081 OHIO DRIVE SW Washington, DC",33.05,43.88333333333333
364,38.923545507917005,-77.074282297489,"2650 WISCONSIN AVENUE NW Washington, DC",35.11666666666667,44.21666666666667
365,38.92549753777769,-76.99402949878365,"901 FRANKLIN STREET NE Washington, DC",52.38333333333333,65.13333333333334
366,38.92360589565674,-77.07913514072129,"4005 DAVIS PLACE NW Washington, DC",37.36666666666667,46.3
367,38.957296486709204,-77.07995861129558,"4001 HARRISON STREET NW Washington, DC",34.93333333333333,52.06666666666667
368,38.85865493059853,-77.03126012645863,"1081 OHIO DRIVE SW Washington, DC",33.05,43.88333333333333
369,38.84091150050369,-77.020128559744,"451 TINKER STREET SW Washington, DC",45.71666666666667,56.083333333333336
370,38.927864505562695,-77.00732429387676,"88 HAWTHORNE COURT NE Washington, DC",50.55,62.78333333333333
371,38.959016963341206,-77.06323639470779,"5241 BROAD BRANCH ROAD NW Washington, DC",40.6,56.35
372,38.90905798990256,-77.0694452590165,"1500 35TH STREET NW Washington, DC",30.583333333333332,39.083333333333336
373,38.877515278457516,-76.96405150478374,"3018 M PLACE SE Washington, DC",48.166666666666664,56.6
374,38.943290952668804,-77.04506974704202,"4232 BLAGDEN AVENUE NW Washington, DC",41.016666666666666,49.61666666666667
375,38.92256568822321,-77.0433550296161,"1805 COLUMBIA ROAD NW Washington, DC",38.016666666666666,45.0
376,38.96283137502878,-77.00013253800887,"426 PEABODY STREET NE Washington, DC",53.86666666666667,63.266666666666666
377,38.88447424975001,-77.03552647156616,"1500 MAINE AVENUE SW Washington, DC",32.65,40.78333333333333
378,38.88235313536013,-76.97762782267634,"1807 POTOMAC AVENUE SE Washington, DC",47.65,56.21666666666667
379,38.91748784442225,-76.97450204411984,"2100 NEW YORK AVENUE NE Washington, DC",50.083333333333336,64.95
380,38.9523946180717,-77.03698460854474,"4891 COLORADO AVENUE NW Washington, DC",42.8,51.96666666666667
381,38.91138315045416,-77.03608367265964,"1605 16TH STREET NW Washington, DC",37.06666666666667,44.233333333333334
382,38.929654343955676,-76.97988041411057,"1723 JACKSON STREET NE Washington, DC",52.85,68.56666666666666
383,38.9205929369482,-77.08487977421242,"2306 44TH STREET NW Washington, DC",37.46666666666667,44.083333333333336
384,38.8507579340945,-77.00596318137993,"2702 2ND STREET SE Washington, DC",46.45,56.43333333333333
385,38.89667217415712,-76.92207157823788,"529 55TH STREET NE Washington, DC",55.86666666666667,68.56666666666666
386,38.914028714312046,-76.94432006267049,"1550 ANACOSTIA AVENUE NE Washington, DC",55.11666666666667,69.46666666666667
387,38.857347898787786,-77.00834639374186,"2799 MITSCHER ROAD SW Washington, DC",44.18333333333333,54.666666666666664
388,38.867204800974065,-77.0004317715739,"632 HOWARD ROAD SE Washington, DC",41.416666666666664,52.733333333333334
389,38.87285535743375,-76.99390247670625,"1417 PARSONS AVENUE SE Washington, DC",43.88333333333333,52.78333333333333
390,38.92200418890698,-76.94841561291165,"3500 FORT LINCOLN DRIVE NE Washington, DC",62.733333333333334,69.95
391,38.89503387551036,-77.01466284695925,"400 2ND STREET NW Washington, DC",37.13333333333333,47.5
392,38.93816201060567,-76.96959411243839,"2611 RANDOLPH STREET NE Washington, DC",56.483333333333334,72.6
393,38.86840006449869,-76.95258790881714,"1709 38TH STREET SE Washington, DC",53.5,58.81666666666667
394,38.941200534045485,-76.99685664347433,"4330 VARNUM PLACE NE Washington, DC",55.85,70.23333333333333
395,38.93018657447894,-76.98426693994739,"3206 15TH STREET NE Washington, DC",52.78333333333333,69.1
396,38.9118541005369,-76.99811873592547,"401 NEW YORK AVENUE NE Washington, DC",47.28333333333333,56.03333333333333
397,38.92376747649731,-76.96084464220567,"2627 PATRICIA ROBERTS HARRIS PLACE NE Washington, DC",61.93333333333333,72.26666666666667
398,38.90938304940195,-76.93648454439496,"1475 KENILWORTH AVENUE NE Washington, DC",55.61666666666667,65.16666666666667
399,38.9082873370293,-77.05123469250297,"2301 N STREET NW Washington, DC",34.416666666666664,38.96666666666667
400,38.8361963487606,-77.04079479393225,"580 MCGUIRE AVENUE SW Washington, DC",42.78333333333333,54.8
401,38.899476865903246,-76.92784947412038,"734 51ST STREET NE Washington, DC",55.25,67.78333333333333
402,38.82591708413077,-77.00773426034839,"4401 SOUTH CAPITOL STREET SW Washington, DC",49.35,56.11666666666667
403,38.87669036849474,-76.93066753868625,"5066 BENNING ROAD SE Washington, DC",54.483333333333334,64.23333333333333
404,38.9154861048373,-76.94899373888875,"2441 MARKET STREET NE Washington, DC",64.96666666666667,71.73333333333333
405,38.88266161103601,-76.93397942050069,"4801 BENNING ROAD SE Washington, DC",54.38333333333333,64.41666666666667
406,38.90492785604741,-76.98399802465123,"1322 LEVIS STREET NE Washington, DC",53.15,61.38333333333333
407,38.88873373535478,-76.9867382085571,"1312 A STREET SE Washington, DC",45.61666666666667,54.516666666666666
408,38.837818320022436,-76.99180056576665,"909 VALLEY AVENUE SE Washington, DC",51.28333333333333,58.11666666666667
409,38.90542743316123,-76.94193033535149,"4235 MEADE STREET NE Washington, DC",55.233333333333334,66.15
410,38.843374988080576,-77.01674081292958,"3401 CHAPPIE JAMES BOULEVARD SW Washington, DC",44.96666666666667,55.96666666666667
411,38.9117579073863,-77.0691494226033,"1631 35TH STREET NW Washington, DC",31.433333333333334,39.96666666666667
412,38.874641489859535,-77.03619164727321,"1100 A OHIO DRIVE SW Washington, DC",35.25,41.0
413,38.88420435669545,-77.01832844486712,"400 VIRGINIA AVENUE SW Washington, DC",36.6,46.46666666666667
414,38.86604759254103,-76.95292853620545,"3458 PENNSYLVANIA AVENUE SE Washington, DC",52.333333333333336,58.25
415,38.95306671955399,-77.0640364610445,"3126 ELLICOTT STREET NW Washington, DC",39.05,54.68333333333333
416,38.959347671808416,-77.05606699720586,"5320 27TH STREET NW Washington, DC",40.63333333333333,57.266666666666666
417,38.88739391228762,-77.0207963003555,"600 INDEPENDENCE AVENUE SW Washington, DC",35.46666666666667,46.3
418,38.916627144964295,-76.97919310300347,"1765 NEW YORK AVENUE NE Washington, DC",49.833333333333336,62.583333333333336
419,38.90965856973744,-76.95779711103587,"3584 HAYES STREET NE Washington, DC",52.483333333333334,66.08333333333333
420,38.946781890760384,-77.00332761534023,"4900 BATES ROAD NE Washington, DC",53.61666666666667,68.41666666666667
421,38.91342563868046,-77.06190281906466,"3052 R STREET NW Washington, DC",33.833333333333336,41.5
422,38.92886877521342,-77.10247425341964,"2851 ARIZONA TERRACE NW Washington, DC",33.583333333333336,50.516666666666666
423,38.89243153010735,-76.91845210262396,"245 57TH PLACE NE Washington, DC",55.5,70.46666666666667
424,38.8863584880224,-76.95817495428389,"3338 C STREET SE Washington, DC",51.483333333333334,59.36666666666667
425,38.89121997155333,-76.93057502781271,"106 50TH STREET NE Washington, DC",53.68333333333333,69.35
426,38.92671393215042,-77.05535430039573,"2804 27TH STREET NW Washington, DC",38.5,44.18333333333333
427,38.93383203802644,-77.03648654257373,"3401 16TH STREET NW Washington, DC",41.45,53.583333333333336
428,38.90538411075667,-76.9763320309673,"1849 M STREET NE Washington, DC",52.6,62.833333333333336
429,38.912347551832035,-76.98819682570772,"1080 MOUNT OLIVET ROAD NE Washington, DC",48.85,58.1
430,38.924368492066854,-77.01960873464718,"2449 6TH STREET NW Washington, DC",49.516666666666666,57.483333333333334
431,38.91927449281138,-77.01307637840827,"123 W STREET NW Washington, DC",47.983333333333334,60.833333333333336
432,38.90285611173724,-77.06934331126139,"3400 K STREET NW Washington, DC",32.45,37.61666666666667
433,38.83547624271435,-77.03655793673404,"580 MCGUIRE AVENUE SW Washington, DC",42.78333333333333,54.8
434,38.86037720623332,-76.98110187520744,"2349 GREEN STREET SE Washington, DC",49.266666666666666,57.28333333333333
435,38.896454433433455,-77.02622135392922,"504 10TH STREET NW Washington, DC",37.016666666666666,44.63333333333333
436,38.942399897361284,-77.05501328503378,"4016 LINNEAN AVENUE NW Washington, DC",40.88333333333333,48.68333333333333
437,38.92888471521077,-76.99451320330766,"3135 8TH STREET NE Washington, DC",53.71666666666667,65.7
438,38.96693174536053,-77.01067754445383,"48 TUCKERMAN STREET NW Washington, DC",53.166666666666664,63.31666666666667
439,38.81562595286655,-77.03540169455336,"1048 FOLEY AVENUE SW Washington, DC",38.25,47.38333333333333
440,38.86769658661409,-77.02491781575092,"1081 OHIO DRIVE SW Washington, DC",33.05,43.88333333333333
441,38.86350180246806,-76.96902816669322,"2616 NAYLOR ROAD SE Washington, DC",50.166666666666664,57.81666666666667
442,38.88165266084426,-76.9478673932142,"3800 ELY PLACE SE Washington, DC",52.65,60.06666666666667
443,38.90854622387278,-76.98759198904264,"1629 WEST VIRGINIA AVENUE NE Washington, DC",50.06666666666667,59.483333333333334
444,38.824771593690635,-77.02696025453818,"4467 MAGAZINE ROAD SW Washington, DC",43.766666666666666,54.233333333333334
445,38.895765566548135,-77.05458010533751,"2700 F STREET NW Washington, DC",27.6,37.083333333333336
446,38.89378893891196,-76.91459341785152,"321 60TH STREET NE Washington, DC",63.35,72.5
447,38.8521544690644,-76.98837544317375,"2707 ROBINSON PLACE SE Washington, DC",52.983333333333334,62.61666666666667
448,38.92315543335218,-77.0846596532697,"2640 44TH STREET NW Washington, DC",36.63333333333333,43.3
449,38.8332930041116,-77.00686281301026,"3852 HALLEY TERRACE SE Washington, DC",45.81666666666667,55.68333333333333
450,38.941448649995756,-77.00850572668213,"4301 HAREWOOD ROAD NE Washington, DC",54.5,66.76666666666667
451,38.923371016974954,-76.99897157404959,"515 EDGEWOOD STREET NE Washington, DC",50.9,61.68333333333333
452,38.93617496436933,-76.99540545340508,"816 MICHIGAN AVENUE NE Washington, DC",52.61666666666667,69.68333333333334
453,38.88923565039298,-76.93395498687613,"2 47TH STREET SE Washington, DC",53.95,69.55
454,38.876311165906564,-77.02722269214698,"950 OHIO DRIVE SW Washington, DC",32.15,39.68333333333333
455,38.944237778957124,-77.03798573635923,"1629 WEBSTER STREET NW Washington, DC",41.733333333333334,51.916666666666664
456,38.950410811259744,-77.09781384543372,"4914 CHESAPEAKE STREET NW Washington, DC",30.516666666666666,47.166666666666664
457,38.850674884634365,-77.01030832331473,"109 BOUNDARY ROAD SW Washington, DC",44.61666666666667,57.25
458,38.91248750478864,-77.06273926247364,"1671 31ST STREET NW Washington, DC",33.81666666666667,40.28333333333333
459,38.911803621778304,-76.96091815254499,"3310 NEW YORK AVENUE NE Washington, DC",54.11666666666667,67.5
460,38.991621823892444,-77.04650473481358,"1839 PRIMROSE ROAD NW Washington, DC",37.06666666666667,61.55
461,38.94896199734332,-76.98727102216887,"1265 DELAFIELD PLACE NE Washington, DC",66.86666666666666,68.2
462,38.850063751691884,-76.98157381750966,"1512 TOBIAS DRIVE SE Washington, DC",50.45,60.266666666666666
463,38.96509899441438,-77.03937936189519,"6100 16TH STREET NW Washington, DC",44.166666666666664,68.7
464,38.95182979310759,-77.09590081263238,"4830 DAVENPORT STREET NW Washington, DC",31.166666666666668,50.38333333333333
465,38.84990652810025,-77.01572209048126,"242 MURRAY LANE SW Washington, DC",50.45,59.78333333333333
466,38.87668464964635,-76.98270302505571,"1500 M STREET SE Washington, DC",40.53333333333333,52.21666666666667
467,38.914048549147985,-76.97702092007574,"1704 17TH STREET NE Washington, DC",50.45,63.85
468,38.90043041895438,-77.05449690074363,"2532 I STREET NW Washington, DC",30.783333333333335,37.0
469,38.92950129167314,-77.07837403843533,"3040 IDAHO AVENUE NW Washington, DC",37.56666666666667,53.333333333333336
470,38.93749880715148,-77.03790065978467,"3636 16TH STREET NW Washington, DC",41.71666666666667,52.43333333333333
471,38.987329305446394,-77.05114539073544,"2055 PARKSIDE DRIVE NW Washington, DC",39.06666666666667,63.483333333333334
472,38.89007442585719,-77.04708066213873,"15 HENRY BACON DRIVE NW Washington, DC",29.85,34.13333333333333
474,38.938741396339154,-77.01803947983537,"432 RANDOLPH STREET NW Washington, DC",51.15,55.5
475,38.9455789104889,-76.99854618596744,"4602 6TH PLACE NE Washington, DC",54.38333333333333,68.6
476,38.916154586170556,-76.95136668854641,"3600 NEW YORK AVENUE NE Washington, DC",53.4,66.86666666666666
477,38.89478148094462,-76.94287975333808,"303 42ND STREET NE Washington, DC",54.3,66.55
478,38.91805344720584,-77.00664808359251,"70 RHODE ISLAND AVENUE NE Washington, DC",47.45,59.96666666666667
479,38.926183500000626,-77.02307539069999,"2800 GEORGIA AVENUE NW Washington, DC",47.95,54.983333333333334
480,38.85820058324896,-76.97122133720649,"2425 25TH STREET SE Washington, DC",53.13333333333333,60.81666666666667
481,38.97224750437194,-77.05844051039784,"6237 30TH STREET NW Washington, DC",40.46666666666667,63.2
482,38.83983891748036,-77.00399404720832,"115 SAVANNAH STREET SE Washington, DC",46.56666666666667,56.766666666666666
483,38.93598219618244,-77.02569229214495,"3706 9TH STREET NW Washington, DC",46.4,53.733333333333334
484,38.93439415335179,-77.00620540021669,"3700 NORTH CAPITOL STREET NW Washington, DC",52.95,59.46666666666667
485,38.87469658546083,-77.0110585418174,"1262 HOWISON PLACE SW Washington, DC",41.18333333333333,49.68333333333333
486,38.95086887536461,-77.06105613884111,"4631 30TH STREET NW Washington, DC",40.43333333333333,55.63333333333333
487,38.912378004576624,-76.9461555549473,"1550 ANACOSTIA AVENUE NE Washington, DC",55.11666666666667,69.46666666666667
488,38.88082293969108,-76.93065366648631,"5078 G STREET SE Washington, DC",54.95,64.65
489,38.92684017948672,-76.9935906453983,"900 GIRARD STREET NE Washington, DC",53.35,66.26666666666667
490,38.85626083007084,-77.01075749888555,"195 THOMAS ROAD SW Washington, DC",45.75,55.81666666666667
491,38.923141876891705,-77.0519436097146,"2600 CONNECTICUT AVENUE NW Washington, DC",36.63333333333333,44.15
492,38.956942608995064,-77.04905317785013,"5000 GLOVER ROAD NW Washington, DC",43.15,52.5
493,38.877723888321086,-77.00496104666608,"1029 NEW JERSEY AVENUE SE Washington, DC",39.93333333333333,48.75
494,38.92658608612685,-76.97937365137918,"1721 GIRARD STREET NE Washington, DC",53.68333333333333,67.06666666666666
495,38.846307789218386,-76.99385668417975,"808 MALCOLM X AVENUE SE Washington, DC",45.96666666666667,56.5
496,38.888218477003775,-76.96459797220803,"3200 EAST CAPITOL STREET NE Washington, DC",47.766666666666666,60.1
497,38.85471547095614,-77.01153865857108,"2872 DEFENSE BOULEVARD SW Washington, DC",45.483333333333334,56.333333333333336
498,38.8614738225561,-76.9830474443279,"2351 16TH STREET SE Washington, DC",47.86666666666667,56.483333333333334
499,38.92209149118176,-77.04667899497058,"1956 BILTMORE STREET NW Washington, DC",38.21666666666667,44.95
500,38.88389305567826,-77.03607171243978,"1500 MAINE AVENUE SW Washington, DC",32.65,40.78333333333333
501,38.91997526832199,-76.98314508065015,"2223 14TH STREET NE Washington, DC",53.166666666666664,66.51666666666667
502,38.926293975707985,-77.04377055993692,"3025 ONTARIO ROAD NW Washington, DC",41.416666666666664,45.9
503,38.95915173357575,-77.06211704359161,"5251 BROAD BRANCH ROAD NW Washington, DC",40.7,56.65
504,38.87502169206087,-76.96669387742527,"1225 29TH STREET SE Washington, DC",47.5,55.88333333333333
505,38.933590411201024,-76.98395421398148,"1507 NEWTON STREET NE Washington, DC",55.28333333333333,71.16666666666667
506,38.84074366676017,-76.99388301736097,"3403 WHEELER ROAD SE Washington, DC",47.65,58.6
507,38.93461943303189,-77.11243039734094,"5814 SHERIER PLACE NW Washington, DC",30.883333333333333,47.4
508,38.921599855684725,-77.0009387256283,"324 BRYANT STREET NE Washington, DC",49.95,61.21666666666667
509,38.9207770890009,-77.10645041458538,"2301 CHAIN BRIDGE ROAD NW Washington, DC",35.81666666666667,52.13333333333333
510,38.952019614343236,-77.07725454050181,"3903 CHESAPEAKE STREET NW Washington, DC",36.266666666666666,53.166666666666664
511,38.9216780841482,-76.96504288041893,"3008 ADAMS STREET NE Washington, DC",53.28333333333333,68.75
512,38.88033148349011,-77.00240324216865,"225 VIRGINIA AVENUE SE Washington, DC",37.95,48.06666666666667
513,38.90995107887852,-76.99516042846659,"550 PENN STREET NE Washington, DC",47.43333333333333,56.45
514,38.87817033713735,-76.99165278911019,"1100 K STREET SE Washington, DC",40.93333333333333,50.233333333333334
515,38.83832103928552,-77.0100814975497,"51 F WESTOVER AVENUE SW Washington, DC",48.05,57.45
